Make,Model,Vehicle Type,Vehicle Type NEW
MOTO GUZZI,RS,MOTORCYCLE,Transit Bus
SUZUKI,DR200SL9,MOTORCYCLE,Transit Bus
JEEP,COMPU,TRUCK,Light Commercial Truck
KAWASAKI,ZX750,MOTORCYCLE,School Bus
THOMAS BUILT,SCHOOL BUS,BUS,School Bus
CHEV,SPORTVAN/VAN,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
YAMAHA,XTZ12EC,MOTORCYCLE,School Bus
ADLY,"BULLEYE, GTC",MOTORCYCLE,School Bus
AMERICAN MOTORS,ALLIANCE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DODG,W350,INCOMPLETE VEHICLE,Motorcycle
DONGFANG,DF250,MOTORCYCLE,School Bus
DUCATI,D16RR,MOTORCYCLE,School Bus
FRHT,M2,INCOMPLETE VEHICLE,Motorcycle
HONDA,CB1100F,MOTORCYCLE,Other Buses
MASERATI,BITURBO,PASSENGER CAR,Passenger Car
SYM,FIDDLE III 200I/ LANCE CALI CLASSIC 200I/ LANCE HAVANA CLASSIC 200I/ LANCE PCH 200I/ LANCE CABO 200I,MOTORCYCLE,Other Buses
FORD,F3PU,INCOMPLETE VEHICLE,Other Buses
HONDA,GL1500CV,MOTORCYCLE,School Bus
BUELL,MARINER,MOTORCYCLE,Other Buses
FORD,DIAM VAN,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
ZERO MOTORCYCLES,XU,MOTORCYCLE,Other Buses
CALIFORNIA SCOOTER,CL150,MOTORCYCLE,Other Buses
CALIFORNIA SCOOTER,CLASSIC,MOTORCYCLE,Transit Bus
VICTORY,MAGNUM X-1,MOTORCYCLE,Other Buses
CANNONDALE CORPORATION,E440,MOTORCYCLE,Transit Bus
CHEV,CHEYENNE 3500,INCOMPLETE VEHICLE,Refuse Truck
CHEVR,VANG30EX,INCOMPLETE VEHICLE,Light Commercial Truck
FORD,ECONOLINE STARCRAFT,INCOMPLETE VEHICLE,Motor Home
GMC,P3500-BOX TRUCK,INCOMPLETE VEHICLE,Refuse Truck
HARLEY DAVIDSON,ROAD KING 103 SHRINE,MOTORCYCLE,Transit Bus
HUSQVARNA,TE310R,MOTORCYCLE,Transit Bus
SUZUKI,DR-Z400,MOTORCYCLE,Transit Bus
YAMAHA,VMX12BC,MOTORCYCLE,Other Buses
BLUEB,BUS,INCOMPLETE VEHICLE,Refuse Truck
HONDA,NSS250A (REFLEX),MOTORCYCLE,Other Buses
ZHEJIANG JMSTAR SHENKE MOTORCYCLE CO,YY150T-2/YY250T-2/YY150-2/YY250-2,MOTORCYCLE,School Bus
CHONGQING ASTRONAUTIC BASHAN,TPGS-803,MOTORCYCLE,Transit Bus
"PANZER MOTORCYCLE WORKS USA, INC.",DIGGER,MOTORCYCLE,Transit Bus
YAMAHA,YZ400F,MOTORCYCLE,Other Buses
APRILIA,RXV5.5,MOTORCYCLE,School Bus
FORD,MH,INCOMPLETE VEHICLE,School Bus
HONDA,VFR1200F,MOTORCYCLE,School Bus
SUBARU,GL,TRUCK,Light Commercial Truck
FORE,ECONOLINE,INCOMPLETE VEHICLE,Refuse Truck
GMC,VANDURA,INCOMPLETE VEHICLE,School Bus
HONDA,VTX1800N2/VTX1800N,MOTORCYCLE,Other Buses
MERCEDES-BENZ,SLR MCLAREN,PASSENGER CAR,Passenger Car
DODG,D3PUEX,INCOMPLETE VEHICLE,Refuse Truck
GMC,C1PU,INCOMPLETE VEHICLE,Motorcycle
YAMAHA,SR250,MOTORCYCLE,Other Buses
"ZONGSHEN INDUSTRIAL GROUP CO., LTD.",UM DUAL SPORTMOTO 200,MOTORCYCLE,School Bus
CHRYSLER,E-CLASS,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,XL883L / SUPERLOW,MOTORCYCLE,Transit Bus
PIAGGIO AND VESPA,P200,MOTORCYCLE,School Bus
"TAIZHOU CITY KAITONG MOTORCYCLE MANUFACTURE CO.,LTD",MD150T-11,MOTORCYCLE,School Bus
CAN-AM,RENEGADE - XXC,MOTORCYCLE,Other Buses
CHEV,SCH/BUS,INCOMPLETE VEHICLE,Motorcycle
HONDA,ST1300A/ST1300,MOTORCYCLE,Other Buses
MV AGUSTA MOTOR,SST,MOTORCYCLE,Transit Bus
HONDA,XR100R,MOTORCYCLE,Transit Bus
GLOBAL MOTORSPORT GROUP,110CI,MOTORCYCLE,School Bus
ROKETA,ARUBA,MOTORCYCLE,Other Buses
GLOBAL MOTORSPORT GROUP,1450VTW,MOTORCYCLE,School Bus
HARLEY DAVIDSON,FXB,MOTORCYCLE,Transit Bus
DODG,CONVERS,INCOMPLETE VEHICLE,School Bus
FREEDOM OUTDOOR PRODUCTS,FREEDOM OUTDOOR PRODUCTS,TRAILER,School Bus
HONDA,XL200R,MOTORCYCLE,Other Buses
YAMAHA,CW50W,MOTORCYCLE,Transit Bus
CHEV,C1PU,INCOMPLETE VEHICLE,Refuse Truck
"DAELIM MOTOR CO., LTD",DELFINO,MOTORCYCLE,Transit Bus
GMC,V35 CONVENTIONAL,INCOMPLETE VEHICLE,Other Buses
YAMAHA,FJ1200B,MOTORCYCLE,Transit Bus
DONGFANG,DF250RTR,MOTORCYCLE,School Bus
FRRV,GEORGE TOWN,INCOMPLETE VEHICLE,Combination Short-haul Truck
SUZUKI,RV200L8,MOTORCYCLE,Other Buses
VOLKSWAGEN,ATLAS CROSS SPORT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DODG,D350PU,INCOMPLETE VEHICLE,Combination Long-haul Truck
PONTIAC,EQU4D,PASSENGER CAR,Passenger Car
DONGFANG,DF250RTS,MOTORCYCLE,Transit Bus
MALAGUTI S.P.A.,WARRIOR,MOTORCYCLE,School Bus
VOLKSWAGEN,RABCP,PASSENGER CAR,Passenger Car
CHEV,3500 UTILITY,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CHEV,C350FB,INCOMPLETE VEHICLE,Motorcycle
CHEV,GLAVAL,INCOMPLETE VEHICLE,School Bus
GMC,F1PU,TRUCK,Light Commercial Truck
ISUZU,I-350,TRUCK,Combination Long-haul Truck
CHONGQING KAIER MOTORCYCLE,JETMOTO,MOTORCYCLE,Other Buses
FORD,F-350 SUPER DUTY,INCOMPLETE VEHICLE,Light Commercial Truck
YAMAHA,YSR50,MOTORCYCLE,Transit Bus
BMW,320,PASSENGER CAR,Passenger Car
CHRYSLER,LASER,PASSENGER CAR,Passenger Car
DARWIN MOTORCYCLE,DIGGER,MOTORCYCLE,Other Buses
RS SPIDER,E,PASSENGER CAR,Passenger Car
SUZUKI,VZ1500,MOTORCYCLE,School Bus
YAMAHA,MT07JW,MOTORCYCLE,Transit Bus
FREIGHTLINER,M2,TRUCK,Combination Long-haul Truck
CHEV,BOX/VAN,INCOMPLETE VEHICLE,Combination Short-haul Truck
FORD,E350 BUS,INCOMPLETE VEHICLE,School Bus
HARLEY DAVIDSON,CVO FAT BOB 2,MOTORCYCLE,School Bus
INDIAN MOTORCYCLE,INDIAN CHALLENGER LIMITED,MOTORCYCLE,Transit Bus
VOLKSWAGEN,PICK UP,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
TRIUMPH,TR8,PASSENGER CAR,Passenger Car
CREATE A CUSTOM CYCLE,CREATE A CUSTOM CYCLE,MOTORCYCLE,School Bus
DUCATI,SUPERSPORT,MOTORCYCLE,Transit Bus
FERRARI,308GTS QUATTROVALVOLE,PASSENGER CAR,Passenger Car
FORD,ECONOLINE,BUS,Other Buses
FORV,SENATOR II BUS,INCOMPLETE VEHICLE,School Bus
MOTO GUZZI,V7 III ROUGH,MOTORCYCLE,Other Buses
PININFARINA,SPIDER,PASSENGER CAR,Passenger Car
APRILIA,CAPONORD 1200 RALLY,MOTORCYCLE,Other Buses
BMW,F 900,MOTORCYCLE,Transit Bus
YAMAHA,XT350S,MOTORCYCLE,School Bus
HONDA,NX125,MOTORCYCLE,School Bus
ISUZ,VAN,INCOMPLETE VEHICLE,Transit Bus
MOTO GUZZI,VIISPORT,MOTORCYCLE,Transit Bus
TRAVERTSON INC.,V-REX,MOTORCYCLE,School Bus
FTWD,37/MH,INCOMPLETE VEHICLE,School Bus
HONDA,VTX1800N1/VTX1800N,MOTORCYCLE,Transit Bus
PRO-ONE,MC,MOTORCYCLE,School Bus
RAM,2500,INCOMPLETE VEHICLE,Refuse Truck
GMC,2500,INCOMPLETE VEHICLE,School Bus
KAWASAKI,ZR550,MOTORCYCLE,Other Buses
NISS,UD1400,INCOMPLETE VEHICLE,Refuse Truck
SUBARU,GL-10,PASSENGER CAR,Passenger Car
BETA,RR4T525,MOTORCYCLE,School Bus
HARLEY DAVIDSON,FLT,MOTORCYCLE,Transit Bus
VENGEANCE MOTORCYCLES,250,MOTORCYCLE,Other Buses
YAMAHA,XVZ12TK,MOTORCYCLE,Other Buses
BOURGET'S,KRUZER,MOTORCYCLE,Other Buses
BOURGET'S,VIPER2,MOTORCYCLE,Transit Bus
CHEV,SPORT,INCOMPLETE VEHICLE,Refuse Truck
GLOBAL MOTORSPORT GROUP,FXSTC,MOTORCYCLE,School Bus
HONDA,VTX1800S2/VTX1800S,MOTORCYCLE,Transit Bus
APOLLO,STREET BIKE,MOTORCYCLE,Other Buses
FORD,AEROSTAR,INCOMPLETE VEHICLE,Light Commercial Truck
COBRA INDUSTRIES,GRD CHER,TRAILER,Other Buses
HENSIM,HENSIM,MOTORCYCLE,Other Buses
HINO,258/268,INCOMPLETE VEHICLE,Light Commercial Truck
MV AGUSTA MOTOR,F3,MOTORCYCLE,Transit Bus
SUZUKI,GS450,MOTORCYCLE,School Bus
VOLVO,245SW,PASSENGER CAR,Passenger Car
RIDLEY,SPRT,MOTORCYCLE,Transit Bus
ACURA,EL,PASSENGER CAR,Passenger Car
APRILIA,RXV5,MOTORCYCLE,School Bus
BUELL,XB12STT,MOTORCYCLE,Transit Bus
DODG,RAM AD3L,INCOMPLETE VEHICLE,Combination Short-haul Truck
ISUZU,PU,INCOMPLETE VEHICLE,Motor Home
MITSU,VAN,INCOMPLETE VEHICLE,Refuse Truck
HONDA,VF1000R,MOTORCYCLE,Transit Bus
HONDA,XR200,MOTORCYCLE,Transit Bus
YAMAHA,SRX600,MOTORCYCLE,Transit Bus
APRILIA,ATLANTIC 500,MOTORCYCLE,Transit Bus
YAMAHA,CW50 BW (CANADIAN MODEL),MOTORCYCLE,School Bus
CHEV,CHAMPION,INCOMPLETE VEHICLE,Motor Home
DODG,R3500,INCOMPLETE VEHICLE,Refuse Truck
FORD,F350 XL DRW,INCOMPLETE VEHICLE,Passenger Truck
VICTORY,NESS MAGNUM,MOTORCYCLE,Transit Bus
YIBEN,6 SERIES,MOTORCYCLE,Other Buses
FRRV,CANDIDATE II,INCOMPLETE VEHICLE,Light Commercial Truck
HARLEY DAVIDSON,FLHTP W / WINDSHIELD (POLICE),MOTORCYCLE,Other Buses
FORD,F450 SUPER DUTY,INCOMPLETE VEHICLE,Motorcycle
WINN,ASPECT,INCOMPLETE VEHICLE,Motorcycle
ZHEJIANG TAIZHOU WANGYE POWER CO,UNITED MOTORS,MOTORCYCLE,Other Buses
BMW,745,PASSENGER CAR,Passenger Car
DONGFANG,DF150STF,MOTORCYCLE,Transit Bus
GENUINE SCOOTERS,"VENTURE 50, TREVIS 50",MOTORCYCLE,Other Buses
KAWASAKI,ZN1100,MOTORCYCLE,School Bus
PLYMOUTH,SCAMP,TRUCK,Combination Short-haul Truck
GMC,RALLY WAGON /VAN,INCOMPLETE VEHICLE,Motor Home
GMC,RALLY WAGON/ VAN,INCOMPLETE VEHICLE,Passenger Truck
HONDA,CBR929,MOTORCYCLE,School Bus
HONDA,XR600RY,MOTORCYCLE,Other Buses
NANCHANG AIRCRAFT MFG. CO,MOTORCY,MOTORCYCLE,Other Buses
THMC,AXIS 24.1,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
YAMAHA,XSR900C,MOTORCYCLE,Transit Bus
FERRARI,F8 TRIBUTO,PASSENGER CAR,Passenger Car
WINN,MOTORHOME,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
FERRARI,456 MGTA,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLHTCI / FLHTCI ANNIVERSARY,MOTORCYCLE,Transit Bus
CHANGZHOU YAMASAKI MOTORCYCLE CO.,N -GT SERIES/NQI GT SERIES,MOTORCYCLE,School Bus
DUCATI,900FE/900CR,MOTORCYCLE,Transit Bus
GMC,JIMMY UTILITY,TRUCK,Combination Short-haul Truck
YAMAHA,XTZ125E,MOTORCYCLE,School Bus
LIVEWIRE,LIVEWIRE,MOTORCYCLE,School Bus
SYM,SANYANG,MOTORCYCLE,Transit Bus
ACURA,17EL4D,PASSENGER CAR,Passenger Car
GLOBAL MOTORSPORT GROUP,100CI,MOTORCYCLE,Other Buses
MOTO GUZZI,1000SPII,MOTORCYCLE,Transit Bus
UD,TRUCK,INCOMPLETE VEHICLE,Passenger Truck
DIAMO,VELUX SCOOTER,MOTORCYCLE,School Bus
CHEVY,FLAT,INCOMPLETE VEHICLE,School Bus
HONDA,REBEL,MOTORCYCLE,Transit Bus
YAMAHA,CV80,MOTORCYCLE,Transit Bus
HONDA,NC700XDL/NC700X,MOTORCYCLE,Other Buses
MOTO GUZZI,CALIFORNIA 1100,MOTORCYCLE,Other Buses
FORD,F3580,INCOMPLETE VEHICLE,Combination Short-haul Truck
TAOTAO,JET,MOTORCYCLE,Transit Bus
YAMAHA,XS400,MOTORCYCLE,Transit Bus
TRIUMPH,TRIDENT,MOTORCYCLE,School Bus
YAMAHA,YZFR6HW,MOTORCYCLE,Other Buses
FORD,BROII,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
KTM,FREERIDE,MOTORCYCLE,Transit Bus
MOTUS MOTORCYCLES,MST-R,MOTORCYCLE,Transit Bus
DONGFANG,DF200STG,MOTORCYCLE,School Bus
FORD,F600 DUMP,INCOMPLETE VEHICLE,Other Buses
FORD,F SUPER DUTY,INCOMPLETE VEHICLE,Combination Long-haul Truck
APRILIA,SCARABEO 50,MOTORCYCLE,Transit Bus
THOMAS BUILT,SAF-T-LINER ER,BUS,School Bus
TOMOS,SPRINT,MOTORCYCLE,Transit Bus
VOLVO,780 SERIES,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLSTFB103 / FAT BOY LO,MOTORCYCLE,Other Buses
APRILIA,SR50MT,MOTORCYCLE,Other Buses
BENELLI,CAFFENERO,MOTORCYCLE,Transit Bus
HONDA,T110,MOTORCYCLE,School Bus
FORD,UTILITY,INCOMPLETE VEHICLE,Combination Short-haul Truck
"STONE'S MOTORCYCLE COMPANY, INC.","STONE'S MOTORCYCLE COMPANY, INC.",MOTORCYCLE,Transit Bus
CHEV,C/K 3500 FLATBED TRUCK,INCOMPLETE VEHICLE,Motor Home
SUZUKI,GSF1200SK,MOTORCYCLE,Other Buses
DONGFANG,DF250RTA/DF250RTB/ DF250RTC/DF250RTD/DF250HLE/DF250CHA/DF250CHB/DF250CHC/DF250CHD/DF250CHE/DF250TKA/DF250TKB/DF250STC/DF250STD/DF250STE/,MOTORCYCLE,School Bus
MOTO GUZZI,V85 TT,MOTORCYCLE,Other Buses
TAOTAO,QUANTUM (TITAN),MOTORCYCLE,School Bus
BUELL (EBR),R SERIES,MOTORCYCLE,School Bus
LA EXOTICS,COBRA,PASSENGER CAR,Passenger Car
MOTO GUZZI,V11LEM,MOTORCYCLE,Transit Bus
THUNDER MOUNTAIN CUSTOM CYCLES,GRANITE 240,MOTORCYCLE,Transit Bus
BAODIAO,9 LINES,MOTORCYCLE,School Bus
BMW,635,PASSENGER CAR,Passenger Car
KAWASAKI,EJ800CK,MOTORCYCLE,Other Buses
MOTO GUZZI,AUDACE,MOTORCYCLE,School Bus
GLOBAL MOTORSPORT GROUP,CYCLE,MOTORCYCLE,Transit Bus
SEXTON INCORPORATED,CYC,MOTORCYCLE,Transit Bus
YAMAHA,XT600,MOTORCYCLE,Transit Bus
JAGUAR,XJL,PASSENGER CAR,Passenger Car
STRN,LS,INCOMPLETE VEHICLE,School Bus
BMW,R1200,MOTORCYCLE,Transit Bus
CHEV,SILVERADO SVS BODY,INCOMPLETE VEHICLE,Motor Home
CLASSIC ROADSTERS,ROADSTER,PASSENGER CAR,Passenger Car
PRO-ONE,FRAME ONLY,MOTORCYCLE,School Bus
BMW,635CP,PASSENGER CAR,Passenger Car
YAMAHA,MTN320 (MT-03),MOTORCYCLE,Other Buses
TAIZHOU CHUANL MOTORCYCLE MANUFACTURING,PEDAL,MOTORCYCLE,Other Buses
BMW,R 80 GS,MOTORCYCLE,Other Buses
INDIAN MOTORCYCLE,CHIEFTAIN ELITE/JACK DANIEL'S LIMITED EDITION INDIAN CHIEFTAIN,MOTORCYCLE,Transit Bus
YAMAHA,YZ250FX,MOTORCYCLE,Transit Bus
BMW,ACTIVEHYBRID 3,PASSENGER CAR,Passenger Car
INDIAN MOTORCYCLE,SCOUT BOBBER SIXTY,MOTORCYCLE,Other Buses
ZERO MOTORCYCLES,SR/S,MOTORCYCLE,Other Buses
AVANTI,2DR CP,PASSENGER CAR,Passenger Car
IC BUS,PB105,BUS,Transit Bus
TEYIN,FALCON,MOTORCYCLE,Other Buses
FORD,SUPER DUTY,INCOMPLETE VEHICLE,Passenger Truck
IC BUS,PB405,BUS,Transit Bus
GMC,C2500,INCOMPLETE VEHICLE,Motor Home
HONDA,PRE2D,PASSENGER CAR,Passenger Car
MOTO GUZZI,VIIQ,MOTORCYCLE,Other Buses
BOURGET'S,RETRO,MOTORCYCLE,Other Buses
HUSQVARNA,TE610,MOTORCYCLE,School Bus
HARLEY DAVIDSON,CVO DYNA WIDE GLIDE 3,MOTORCYCLE,Other Buses
FAIR,MOTOR HOME,INCOMPLETE VEHICLE,Motorcycle
FORD,EL DORADO,INCOMPLETE VEHICLE,Combination Short-haul Truck
ISU,CUBE VAN,INCOMPLETE VEHICLE,Transit Bus
YAMAHA,XV1000,MOTORCYCLE,School Bus
APRILIA,SL 1000,MOTORCYCLE,Other Buses
DUCATI,E900,MOTORCYCLE,School Bus
CHEV,400,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CHEV,TAHOE,INCOMPLETE VEHICLE,Other Buses
DODG,CARGO,INCOMPLETE VEHICLE,School Bus
ISU,DUMP,INCOMPLETE VEHICLE,Transit Bus
KAWASAKI,TOURING,MOTORCYCLE,Transit Bus
MOTO GUZZI,CALSPEC,MOTORCYCLE,Other Buses
YAMAHA,TT-R125,MOTORCYCLE,Other Buses
DODG,CONVERSI,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
FORD,TRUCK,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
TITAN,GECKO,MOTORCYCLE,Transit Bus
FORD,SCHOOL BUS,INCOMPLETE VEHICLE,Combination Short-haul Truck
FORD,STARCRAF,INCOMPLETE VEHICLE,Combination Long-haul Truck
APRILIA,ETV 1000 CAPONORD,MOTORCYCLE,Other Buses
HONDA,MB50,MOTORCYCLE,School Bus
SUZUKI,GSX-Z750ZAL9 (50ST) / GSX-S750YAL9 (50ST) / GSX-S750ZL9 (50ST),MOTORCYCLE,School Bus
SUZUKI,VL1500BL/VL1500TL,MOTORCYCLE,Other Buses
ZNEN,SCOOTER,MOTORCYCLE,Other Buses
DONGFANG,DF300STG,MOTORCYCLE,Transit Bus
KAWASAKI,KX250F,MOTORCYCLE,Other Buses
BIG DOG MOTORCYCLES,BOXER,MOTORCYCLE,School Bus
BMW,F800,MOTORCYCLE,Transit Bus
BMW,Z3CV,PASSENGER CAR,Passenger Car
JEEP,WRANGLER / YJ,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
LIFAN INDUSTRY,ENDURO,MOTORCYCLE,School Bus
TAOTAO,BWS,MOTORCYCLE,School Bus
TRIUMPH,BONNEVILLE SE,MOTORCYCLE,School Bus
FORD,F-450 BOX,INCOMPLETE VEHICLE,Passenger Truck
THOROUGHBRED MOTORSPORTS INC,STALLION,MOTORCYCLE,Transit Bus
HONDA,VTX1800T2/VTX1800T,MOTORCYCLE,School Bus
HUSQVARNA,SM 510 R,MOTORCYCLE,Other Buses
KAWASAKI,KZ650,MOTORCYCLE,Transit Bus
KYMCO,BET & WIN 150,MOTORCYCLE,School Bus
STERLING MOTOR CAR,2D,PASSENGER CAR,Passenger Car
HONDA,CX500D,MOTORCYCLE,Transit Bus
BMW,G 450 X,MOTORCYCLE,School Bus
GMC,CIV3D,BUS,Other Buses
MAZDA,B22PU,TRUCK,Single Unit Short-haul Truck
SYM,CITYCOM S 300I,MOTORCYCLE,School Bus
SUZUKI,GSX-S750,MOTORCYCLE,Transit Bus
JOHNNY PAG MOTORCYCLES,MINI,MOTORCYCLE,School Bus
SETRA,"S 215 HDH, S217 HDH",BUS,Other Buses
CHEV,K3500 PICKUP,INCOMPLETE VEHICLE,Motor Home
PONTIAC,FIREBIRD,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DODG,RAM250VN,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
DODGE,RAM VAN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
FORD,F530,INCOMPLETE VEHICLE,Other Buses
LAND ROVER,CLASSIC,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,RM-Z450,MOTORCYCLE,Other Buses
TAIZHOU CHUANL MOTORCYCLE MANUFACTURING,LB150T-12,MOTORCYCLE,Other Buses
VAN HOOL,TOURIST COACH,BUS,Transit Bus
VOLKSWAGEN,LT40,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
CIXI KINGRING MOTORCYCLE CO,PEDAL STYLE,MOTORCYCLE,Other Buses
BMW,R 65 LS,MOTORCYCLE,Other Buses
CHONGQING ASTRONAUTIC BASHAN,TPGS-806 / TPGS-807,MOTORCYCLE,Transit Bus
ELDO,BUS,INCOMPLETE VEHICLE,Motor Home
PITBULL MOTORSPORTS LTD,PITBULL MOTORSPORTS LTD,MOTORCYCLE,Other Buses
VOLKSWAGEN,JET2D,PASSENGER CAR,Passenger Car
COBRA INDUSTRIES,GRAND,TRAILER,Other Buses
NORTON MOTORCYCLES,COMMANDO 961,MOTORCYCLE,Transit Bus
ROKETA,BALI,MOTORCYCLE,Other Buses
AUDI,A6 ALLROAD,PASSENGER CAR,Passenger Car
FORD,SENATOR BY STARTRANS,INCOMPLETE VEHICLE,Motorcycle
DUCATI,900SSCR,MOTORCYCLE,Other Buses
FORD,STARQUEST,INCOMPLETE VEHICLE,Light Commercial Truck
GMC,F350,INCOMPLETE VEHICLE,Passenger Truck
TAOTAO,CY150-A,MOTORCYCLE,School Bus
MEIDUO,MD50QT-15,MOTORCYCLE,Other Buses
TESLA,MODEL Y,PASSENGER CAR,Passenger Car
BETA,RS520,MOTORCYCLE,Other Buses
KAWASAKI,VULCAN 900 CUSTOM,MOTORCYCLE,Other Buses
CHEVROLET,TRK,PASSENGER CAR,Passenger Car
HUSQVARNA,LC4 SUPERMOTO,MOTORCYCLE,School Bus
MOTO GUZZI,MOTORCYCLE,MOTORCYCLE,School Bus
TOYOTA,TUNPU,TRUCK,Light Commercial Truck
KAWASAKI,EUROPEAN SPORTS,MOTORCYCLE,School Bus
YAMAHA,CW50TA,MOTORCYCLE,School Bus
ZERO MOTORCYCLES,"FX, FXS, FXP",MOTORCYCLE,School Bus
GLOBAL MOTORSPORT GROUP,MC,MOTORCYCLE,Transit Bus
CHEV,SILVERADO FB,INCOMPLETE VEHICLE,Combination Short-haul Truck
DODG,CCHA,INCOMPLETE VEHICLE,Refuse Truck
CIXI KINGRING MOTORCYCLE CO,TH125T-8,MOTORCYCLE,Other Buses
HONDA,CRF1100 (AFRICA TWIN),MOTORCYCLE,Other Buses
ASTON MARTIN,VIRAGE,PASSENGER CAR,Passenger Car
MERCURY,LYNX,PASSENGER CAR,Passenger Car
TEYIN,WASP,MOTORCYCLE,School Bus
CHEVY,PU,INCOMPLETE VEHICLE,Motor Home
CHINA BAOTIAN MOTORCYCLE,CHINA BAOTIAN MOTORCYCLE,MOTORCYCLE,School Bus
ELDO,450BUS,INCOMPLETE VEHICLE,Light Commercial Truck
HARLEY DAVIDSON,FXDG,MOTORCYCLE,School Bus
BMW,5-SERIES,PASSENGER CAR,Passenger Car
KAWASAKI,KL600,MOTORCYCLE,Transit Bus
KAWASAKI,VMX12N,MOTORCYCLE,Transit Bus
GMC,P35,INCOMPLETE VEHICLE,Motorcycle
MOTO GUZZI,V65,MOTORCYCLE,School Bus
SMART,2D,PASSENGER CAR,Passenger Car
BLUI,SCHOOL,INCOMPLETE VEHICLE,Combination Long-haul Truck
SUZUKI,BOULEVARD C50 (VL800L9) / BOULEVARD C50T (VL800TL9),MOTORCYCLE,Transit Bus
YAMAHA,SRX250,MOTORCYCLE,Other Buses
GMC,FB,INCOMPLETE VEHICLE,Passenger Truck
ITNL,WATER TENDER,INCOMPLETE VEHICLE,Motor Home
VOLKSWAGEN,CAMP,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
CHEV,SPORTVAN,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
FIRST UNITED INDUSTRIAL FOSHAN,METRO,MOTORCYCLE,Other Buses
FORD,ECONOLINE E-150,INCOMPLETE VEHICLE,Combination Short-haul Truck
DUCATI,900SP,MOTORCYCLE,Other Buses
HONDA,XR400,MOTORCYCLE,School Bus
MAZDA,MIATA MX-5,PASSENGER CAR,Passenger Car
FRHT,16 ' MT-45,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
MOTO GUZZI,JACKAL,MOTORCYCLE,Other Buses
GMC,HD3500,INCOMPLETE VEHICLE,Combination Short-haul Truck
VOLKSWAGEN,TRANSP4D,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
CAGIVA MOTOR S.P.A,TE E,MOTORCYCLE,School Bus
SUZUKI,DR-Z250,MOTORCYCLE,School Bus
BLUE,SCHBUS,INCOMPLETE VEHICLE,Other Buses
FORD,E-100,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
TAOTAO,PILOT,MOTORCYCLE,Transit Bus
TOYOTA,DUAL,PASSENGER CAR,Passenger Car
CHEV,R35,INCOMPLETE VEHICLE,Combination Short-haul Truck
DIAMO,RETRO SCOOTER,MOTORCYCLE,School Bus
GLOBAL MOTORSPORT GROUP,CUSTCHPR,MOTORCYCLE,School Bus
APRILIA,RS50,MOTORCYCLE,Transit Bus
FORD,STARCRAFT STARQUEST,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
GMC,PU,BUS,School Bus
NAVI,3000,INCOMPLETE VEHICLE,Light Commercial Truck
RAM,F3500,INCOMPLETE VEHICLE,Combination Short-haul Truck
JAGUAR,XJ64D,PASSENGER CAR,Passenger Car
MOTO GUZZI,V9 ROAMER,MOTORCYCLE,Transit Bus
CHEVY,HICUBE,INCOMPLETE VEHICLE,Combination Short-haul Truck
CHEV,MICROBIRD,INCOMPLETE VEHICLE,Transit Bus
HUSABERG,TWO-STROKE,MOTORCYCLE,Transit Bus
MOTO GUZZI,V85TT,MOTORCYCLE,Transit Bus
SUZUKI,GSX-S1000,MOTORCYCLE,Other Buses
KYMCO,YAGER,MOTORCYCLE,Other Buses
TEYIN,TY50QT-B,MOTORCYCLE,Transit Bus
TITAN,TRM/TSX,MOTORCYCLE,Transit Bus
YAMAHA,185CC,MOTORCYCLE,School Bus
GLOBAL MOTORSPORT GROUP,DDSFT,MOTORCYCLE,School Bus
KAWASAKI,GPZ,MOTORCYCLE,Other Buses
LAND ROVER,COUNTRY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DUCATI,1299 SUPERLEGGERA / PANIGALE,MOTORCYCLE,Transit Bus
