Make,Model,Vehicle Type,Vehicle Type NEW
ZERO MOTORCYCLES,"FX, FXS, FXP",MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,MC,MOTORCYCLE,Motorcycle
CHEV,SILVERADO FB,INCOMPLETE VEHICLE,Motor Home
DODG,CCHA,INCOMPLETE VEHICLE,Motor Home
CIXI KINGRING MOTORCYCLE CO,TH125T-8,MOTORCYCLE,Motorcycle
HONDA,CRF1100 (AFRICA TWIN),MOTORCYCLE,Motorcycle
ASTON MARTIN,VIRAGE,PASSENGER CAR,Passenger Car
MERCURY,LYNX,PASSENGER CAR,Passenger Car
TEYIN,WASP,MOTORCYCLE,Motorcycle
CHEVY,PU,INCOMPLETE VEHICLE,Motor Home
CHINA BAOTIAN MOTORCYCLE,CHINA BAOTIAN MOTORCYCLE,MOTORCYCLE,Motorcycle
ELDO,450BUS,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,FXDG,MOTORCYCLE,Motorcycle
BMW,5-SERIES,PASSENGER CAR,Passenger Car
KAWASAKI,KL600,MOTORCYCLE,Motorcycle
KAWASAKI,VMX12N,MOTORCYCLE,Motorcycle
GMC,P35,INCOMPLETE VEHICLE,Motor Home
MOTO GUZZI,V65,MOTORCYCLE,Motorcycle
SMART,2D,PASSENGER CAR,Passenger Car
BLUI,SCHOOL,INCOMPLETE VEHICLE,Motor Home
SUZUKI,BOULEVARD C50 (VL800L9) / BOULEVARD C50T (VL800TL9),MOTORCYCLE,Motorcycle
YAMAHA,SRX250,MOTORCYCLE,Motorcycle
GMC,FB,INCOMPLETE VEHICLE,Motor Home
ITNL,WATER TENDER,INCOMPLETE VEHICLE,Motor Home
VOLKSWAGEN,CAMP,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
CHEV,SPORTVAN,INCOMPLETE VEHICLE,Motor Home
FIRST UNITED INDUSTRIAL FOSHAN,METRO,MOTORCYCLE,Motorcycle
FORD,ECONOLINE E-150,INCOMPLETE VEHICLE,Motor Home
DUCATI,900SP,MOTORCYCLE,Motorcycle
HONDA,XR400,MOTORCYCLE,Motorcycle
MAZDA,MIATA MX-5,PASSENGER CAR,Passenger Car
FRHT,16 ' MT-45,INCOMPLETE VEHICLE,Motor Home
MOTO GUZZI,JACKAL,MOTORCYCLE,Motorcycle
GMC,HD3500,INCOMPLETE VEHICLE,Motor Home
VOLKSWAGEN,TRANSP4D,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
CAGIVA MOTOR S.P.A,TE E,MOTORCYCLE,Motorcycle
SUZUKI,DR-Z250,MOTORCYCLE,Motorcycle
BLUE,SCHBUS,INCOMPLETE VEHICLE,Motor Home
FORD,E-100,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
TAOTAO,PILOT,MOTORCYCLE,Motorcycle
TOYOTA,DUAL,PASSENGER CAR,Passenger Car
CHEV,R35,INCOMPLETE VEHICLE,Motor Home
DIAMO,RETRO SCOOTER,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,CUSTCHPR,MOTORCYCLE,Motorcycle
APRILIA,RS50,MOTORCYCLE,Motorcycle
FORD,STARCRAFT STARQUEST,INCOMPLETE VEHICLE,Motor Home
GMC,PU,BUS,Transit Bus
NAVI,3000,INCOMPLETE VEHICLE,Motor Home
RAM,F3500,INCOMPLETE VEHICLE,Motor Home
JAGUAR,XJ64D,PASSENGER CAR,Passenger Car
MOTO GUZZI,V9 ROAMER,MOTORCYCLE,Motorcycle
CHEVY,HICUBE,INCOMPLETE VEHICLE,Motor Home
CHEV,MICROBIRD,INCOMPLETE VEHICLE,Motor Home
HUSABERG,TWO-STROKE,MOTORCYCLE,Motorcycle
MOTO GUZZI,V85TT,MOTORCYCLE,Motorcycle
SUZUKI,GSX-S1000,MOTORCYCLE,Motorcycle
KYMCO,YAGER,MOTORCYCLE,Motorcycle
TEYIN,TY50QT-B,MOTORCYCLE,Motorcycle
TITAN,TRM/TSX,MOTORCYCLE,Motorcycle
YAMAHA,185CC,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,DDSFT,MOTORCYCLE,Motorcycle
KAWASAKI,GPZ,MOTORCYCLE,Motorcycle
LAND ROVER,COUNTRY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
DUCATI,1299 SUPERLEGGERA / PANIGALE,MOTORCYCLE,Motorcycle
FRHT,WINNEBAGO JOURNEY,INCOMPLETE VEHICLE,Motor Home
YAMAHA,BW200,MOTORCYCLE,Motorcycle
CLASSIC ROADSTERS,COBRA,PASSENGER CAR,Passenger Car
DODG,VAN2500,INCOMPLETE VEHICLE,Motor Home
PIAGGIO AND VESPA,LX150,MOTORCYCLE,Motorcycle
FORD,F350 SERVICE,INCOMPLETE VEHICLE,Motor Home
GEO,SPECTRUM,PASSENGER CAR,Passenger Car
HONDA,VTX1800S2 (VTX),MOTORCYCLE,Motorcycle
YAMAHA,XT200K,MOTORCYCLE,Motorcycle
DUCATI,900SUPER,MOTORCYCLE,Motorcycle
ISU,DMP,INCOMPLETE VEHICLE,Motor Home
MOTO GUZZI,STELVIO 1200 8V NTX ABS,MOTORCYCLE,Motorcycle
CHEV,ASTRO VAN,INCOMPLETE VEHICLE,Motor Home
MASERATI,SPYCV,PASSENGER CAR,Passenger Car
ASTON MARTIN,DBS,PASSENGER CAR,Passenger Car
GLOBAL MOTORSPORT GROUP,HM,MOTORCYCLE,Motorcycle
DODGE,CONQUEST,PASSENGER CAR,Passenger Car
FORD,G350,INCOMPLETE VEHICLE,Motor Home
STREET STEEL MOTORSPORTS,SAXON MOTORCYLE,MOTORCYCLE,Motorcycle
HUSQVARNA,TE 449,MOTORCYCLE,Motorcycle
CHEV,CK3500,INCOMPLETE VEHICLE,Motor Home
CHEVY,FB,INCOMPLETE VEHICLE,Motor Home
FORD,F700,INCOMPLETE VEHICLE,Motor Home
ISU,FRR,INCOMPLETE VEHICLE,Motor Home
KAWASAKI,KZ440D3,MOTORCYCLE,Motorcycle
VOLKSWAGEN,VANAGON GL,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
GMC,SIERRA SERVICE TRUCK,INCOMPLETE VEHICLE,Motor Home
STREET STEEL MOTORSPORTS,SCEPTRE,MOTORCYCLE,Motorcycle
CHEV,1500 PU,INCOMPLETE VEHICLE,Motor Home
SPTN,MOTORHOME,INCOMPLETE VEHICLE,Motor Home
EUROPE - ITALY,SD650X,MOTORCYCLE,Motorcycle
HINO,TW200,TRUCK,Single Unit Short-haul Truck
ISU,BK,INCOMPLETE VEHICLE,Motor Home
KYMCO,PEOPLE 50,MOTORCYCLE,Motorcycle
YAMAHA,SH50,MOTORCYCLE,Motorcycle
DUCATI,907,MOTORCYCLE,Motorcycle
CHRYSLER,SALON,PASSENGER CAR,Passenger Car
FORD,SRATCRAFT,INCOMPLETE VEHICLE,Motor Home
NAVI,BUS,INCOMPLETE VEHICLE,Motor Home
KAWASAKI,ZX1000,MOTORCYCLE,Motorcycle
FLEET,SOUTHWIN,INCOMPLETE VEHICLE,Motor Home
HONDA,CBR600F4,MOTORCYCLE,Motorcycle
BUELL (EBR),S SERIES,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,CONF88,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,CHIEF STANDARD/SPRINGFIELD,MOTORCYCLE,Motorcycle
OKANG,CON VAN,INCOMPLETE VEHICLE,Motor Home
DODGE,W2PU,TRUCK,Single Unit Short-haul Truck
GLOBAL MOTORSPORT GROUP,90 CU IN,MOTORCYCLE,Motorcycle
HONDA,GL1500CT,MOTORCYCLE,Motorcycle
BUELL,XB12SS LIGHTNING,MOTORCYCLE,Motorcycle
FERRARI,488 GTS,PASSENGER CAR,Passenger Car
FORD,F3500,INCOMPLETE VEHICLE,Motor Home
SUZUKI,DR-Z250K,MOTORCYCLE,Motorcycle
ZNEN,ZN150T-9,MOTORCYCLE,Motorcycle
APRILIA,SR,MOTORCYCLE,Motorcycle
HONDA,CB1000C,MOTORCYCLE,Motorcycle
MEIDUO,MD50QT-4,MOTORCYCLE,Motorcycle
MOTO GUZZI,"LE MANS 1000, LE MANS SE",MOTORCYCLE,Motorcycle
PONTIAC,WAVE,PASSENGER CAR,Passenger Car
YAMAHA,XZ550RK,MOTORCYCLE,Motorcycle
BRAMMO,BRAMMO STREET BIKES,MOTORCYCLE,Motorcycle
HONDA,VF700,MOTORCYCLE,Motorcycle
VAN HOOL,COACH,BUS,Transit Bus
PORSCHE,930CP,PASSENGER CAR,Passenger Car
SUZUKI,BURGMAN 400 ABS(AN400AL8 ),MOTORCYCLE,Motorcycle
WINBG,15VMH,INCOMPLETE VEHICLE,Motor Home
SUN-LITE,SUN-LITE,TRAILER,Other Buses
ITAS,30/MH,INCOMPLETE VEHICLE,Motor Home
LAMBORGHINI,147,PASSENGER CAR,Passenger Car
MEIDUO,7 SERIES,MOTORCYCLE,Motorcycle
CHEVR,C1PU,INCOMPLETE VEHICLE,Motor Home
CHEVROLET,1500,TRUCK,Single Unit Short-haul Truck
ASTON MARTIN,DB7CP,PASSENGER CAR,Passenger Car
APRILIA,SXV 450,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,LX 150,MOTORCYCLE,Motorcycle
BUELL,LIGHXB12,MOTORCYCLE,Motorcycle
KYMCO,150CC,MOTORCYCLE,Motorcycle
NANCHANG AIRCRAFT MFG. CO,70CC,MOTORCYCLE,Motorcycle
YAMAHA,XV920,MOTORCYCLE,Motorcycle
ATK,490ENDRO,MOTORCYCLE,Motorcycle
DODG,B3500,INCOMPLETE VEHICLE,Motor Home
EXCELSIOR-HENDERSON MOTORCYCLES,HEAVYWEIGHT CRUISER,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXE,MOTORCYCLE,Motorcycle
"PANZER MOTORCYCLE WORKS USA, INC.",PREMIER,MOTORCYCLE,Motorcycle
APRILIA,RXV 450,MOTORCYCLE,Motorcycle
CHEV,C/K3500,INCOMPLETE VEHICLE,Motor Home
ZNEN,ZN150T-E,MOTORCYCLE,Motorcycle
CHEV,BOX,INCOMPLETE VEHICLE,Motor Home
MASERATI,M 138,PASSENGER CAR,Passenger Car
SUZUKI,BOULEVARD M109R B.O.S.S.(VZR1800BZL8),MOTORCYCLE,Motorcycle
BETA,450RR,MOTORCYCLE,Motorcycle
BIG BEAR AMERICAN MADE CHOPPER DBA BIG BEAR CHOPPERS,1650CC,MOTORCYCLE,Motorcycle
FORD,SUPREMBS,INCOMPLETE VEHICLE,Motor Home
NISSAN,VAN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
SUZUKI,BOULEVARD M50(VZ800L8),MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,1500ASM,MOTORCYCLE,Motorcycle
HONDA,NS50F,MOTORCYCLE,Motorcycle
LINCO,MKTLIMO,INCOMPLETE VEHICLE,Motor Home
YONGFU,YN50QT-10 / YN125-10 / YN150T-10 / YN250T-10 / YN300-10 ETC.,MOTORCYCLE,Motorcycle
FORD,F250,TRUCK,Single Unit Short-haul Truck
APEX MOTOR,TRIKE,MOTORCYCLE,Motorcycle
FERRARI,456 GT,PASSENGER CAR,Passenger Car
MITSUBISHI,VAN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MOTO GUZZI,V11S,MOTORCYCLE,Motorcycle
MOTOR COACH INDUSTRIES,102C3 INTERCITY,BUS,Transit Bus
VOLKSWAGEN,LT35,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
GLOBAL MOTORSPORT GROUP,CUSTOM,MOTORCYCLE,Motorcycle
HINO,XVS65ATW,TRUCK,Single Unit Short-haul Truck
TAIWAN HELIO TECHNOLOGY CO.,ELECTRIC MOTOR-DRIVEN CYCLE,MOTORCYCLE,Motorcycle
TAOTAO,LANCER 150,MOTORCYCLE,Motorcycle
HONDA,NU50,MOTORCYCLE,Motorcycle
LAND ROVER,DEFENDER 110 COUNTY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
MOTO GUZZI,MOTORCYC,MOTORCYCLE,Motorcycle
YAMAHA,XC200,MOTORCYCLE,Motorcycle
YAMAHA,XT600WC,MOTORCYCLE,Motorcycle
LONGJIA OR BUCCANEER (SSR MOTORSPORTS),CAFE (BUCCANEER FROM SSR MOTORSPORTS),MOTORCYCLE,Motorcycle
MITS,FUSO FG 434,INCOMPLETE VEHICLE,Motor Home
BEDF,ECONOLINE,INCOMPLETE VEHICLE,Motor Home
FREIGHTLINER,C-CLASS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
ROKON,TRAIL-BREAKER,MOTORCYCLE,Motorcycle
KOMFORT CORP.,CHEROKEE,TRAILER,Other Buses
STERLING MOTOR CAR,MINI STUDIO,PASSENGER CAR,Passenger Car
BUELL,MC,MOTORCYCLE,Motorcycle
CHEVY,CUBE VAN,INCOMPLETE VEHICLE,Motor Home
MOTOR COACH INDUSTRIES,MC-9 INTERCITY,BUS,Transit Bus
NDMC,UD2000,INCOMPLETE VEHICLE,Motor Home
PIAGGIO AND VESPA,TYPHOON 50,MOTORCYCLE,Motorcycle
PLYMOUTH,SAPPORO,PASSENGER CAR,Passenger Car
FRHT,GLAVAL,INCOMPLETE VEHICLE,Motor Home
YAMAHA,FJ1100,MOTORCYCLE,Motorcycle
TOMOS,TOMOS,MOTORCYCLE,Motorcycle
GMC,SIERRA 1500,INCOMPLETE VEHICLE,Motor Home
ISUZU,NPR F,INCOMPLETE VEHICLE,Motor Home
THUNDER MOUNTAIN CUSTOM CYCLES,STERLING,MOTORCYCLE,Motorcycle
TITAN,COYOTE,MOTORCYCLE,Motorcycle
VOLKSWAGEN,PU,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
APRILIA,SR 50 MT,MOTORCYCLE,Motorcycle
BMW,635 CSI,PASSENGER CAR,Passenger Car
FTWD,STORM 28MS,INCOMPLETE VEHICLE,Motor Home
ZHEJIANG QIANJIANG MOTORCYCLE,SCOOTER,MOTORCYCLE,Motorcycle
BIG BEAR AMERICAN MADE CHOPPER DBA BIG BEAR CHOPPERS,ATHENA,MOTORCYCLE,Motorcycle
LAMBORGHINI,DIABLO,PASSENGER CAR,Passenger Car
MITSU,CABCHASS,INCOMPLETE VEHICLE,Motor Home
MOTO GUZZI,1100CAL,MOTORCYCLE,Motorcycle
CHEV,FLAT BED,INCOMPLETE VEHICLE,Motor Home
YONGFU,YN50QT-8 / YN125-8 / YN150T-8 / YN250T-8 / YN300-8 ETC.,MOTORCYCLE,Motorcycle
CHONGQING ASTRONAUTIC BASHAN,TPGS-822,MOTORCYCLE,Motorcycle
E-TON,BEAMER,MOTORCYCLE,Motorcycle
1994,CAB,INCOMPLETE VEHICLE,Motor Home
FORD,ECONO,INCOMPLETE VEHICLE,Motor Home
BAODIAO,11 LINES,MOTORCYCLE,Motorcycle
DODGE,CARWG,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
URAL,WOLF,MOTORCYCLE,Motorcycle
ZERO MOTORCYCLES,SR/F,MOTORCYCLE,Motorcycle
KTMMEX,BV250,MOTORCYCLE,Motorcycle
SUZUKI,MOTO-CROSS,MOTORCYCLE,Motorcycle
CHEV,PS6500,INCOMPLETE VEHICLE,Motor Home
HONDA,VT750 (SHADOW ACE/AERO),MOTORCYCLE,Motorcycle
SHANGHAI MEITIAN MOTORCYCLE COMPANY,MT150(T-A/T-2/T-8D/T-3E/T-26/T-27/T-18B/T-29/T-21)(GK/GK-2/GK-3)/125(T-15/T-24/T-21),MOTORCYCLE,Motorcycle
APRILIA,RSV MILLE R,MOTORCYCLE,Motorcycle
CHEV,VANCG13,INCOMPLETE VEHICLE,Motor Home
FLEETWOOD ENTERPRISES (WILDNERNESS),FB,TRAILER,Other Buses
GMC,C7500,INCOMPLETE VEHICLE,Motor Home
KYMCO,MOTORCYC,MOTORCYCLE,Motorcycle
BAODIAO,5 LINES,MOTORCYCLE,Motorcycle
SUZUKI,RF600R,MOTORCYCLE,Motorcycle
YAMAHA,QT50,MOTORCYCLE,Motorcycle
BMW,C 600,MOTORCYCLE,Motorcycle
CHEV,UTILITY BOX TRUCK,INCOMPLETE VEHICLE,Motor Home
HUSQVARNA,SM 630,MOTORCYCLE,Motorcycle
TOYOTA,4RUN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
YAMAHA,FZ8-NC,MOTORCYCLE,Motorcycle
ROLLS ROYCE,DAWN,PASSENGER CAR,Passenger Car
KYMCO,VTLTY50,MOTORCYCLE,Motorcycle
HONDA,XL125,MOTORCYCLE,Motorcycle
KAWASAKI,EX250,MOTORCYCLE,Motorcycle
SUZUKI,GSXS1000FZL9,MOTORCYCLE,Motorcycle
CADIL,HEAR,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,FXR3,MOTORCYCLE,Motorcycle
ZHEJIANG KANGDI VEHICLES,KD-250MD,MOTORCYCLE,Motorcycle
SHANGHAI JMSTAR MOTORCYCLE,JSD50QT-3/JSD150T-3,MOTORCYCLE,Motorcycle
SHANGHAI MEITIAN MOTORCYCLE COMPANY,"SHANGHAI MEITIAN MOTORCYCLE COMPANY., LTD.",MOTORCYCLE,Motorcycle
YAMAHA,WR25RC,MOTORCYCLE,Motorcycle
ZHEJIANG JMSTAR SHENKE MOTORCYCLE CO,YY50QT-6,MOTORCYCLE,Motorcycle
"CHONGQING ZONGSHEN AUTOMOTIVE INDUSTRY CO., LTD.",CITY SLICKER,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SPORT CHIEF,MOTORCYCLE,Motorcycle
QINGQI,QINGQI,MOTORCYCLE,Motorcycle
SETRA,BUS,BUS,Transit Bus
TRIUMPH,TIGER 800 XC,MOTORCYCLE,Motorcycle
YAMAHA,XC125 RIVA 125,MOTORCYCLE,Motorcycle
DODG,RAM/3500,INCOMPLETE VEHICLE,Motor Home
FORD,SERVICE BED,INCOMPLETE VEHICLE,Motor Home
HONDA,NSA700A/DN-01,MOTORCYCLE,Motorcycle
HUSQVARNA,SM 450 R,MOTORCYCLE,Motorcycle
KAWASAKI,KX500,MOTORCYCLE,Motorcycle
BMW,R1100GS,MOTORCYCLE,Motorcycle
GMC,C35,INCOMPLETE VEHICLE,Motor Home
DUCATI,749,MOTORCYCLE,Motorcycle
TAIWAN GOLDEN BEE,LASER 303/303R/303RS,MOTORCYCLE,Motorcycle
E-SUV,EXV4,LOW SPEED VEHICLE (LSV),Other Buses
EUROPE - ITALY,SM500R,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,DDSFTASM,MOTORCYCLE,Motorcycle
YAMAHA,FZ09C,MOTORCYCLE,Motorcycle
ITALJET,FORMULA 50 L/C,MOTORCYCLE,Motorcycle
MOTO GUZZI,CALIFORNIA III,MOTORCYCLE,Motorcycle
FORD,F590,INCOMPLETE VEHICLE,Motor Home
ISUZU,T7F,TRUCK,Single Unit Short-haul Truck
"PANZER MOTORCYCLE WORKS USA, INC.",DIGGER ST,MOTORCYCLE,Motorcycle
CHEV,G30 BOX VAN,INCOMPLETE VEHICLE,Motor Home
CALIFORNIA MOTORCYCLE COMPANY (CMC),VAQUERO,MOTORCYCLE,Motorcycle
CAROLINA CUSTOM PRODUCTS,CAROLINA CUSTOM PRODUCTS,MOTORCYCLE,Motorcycle
FORD,F7000,INCOMPLETE VEHICLE,Motor Home
CHONGQING ASTRONAUTIC BASHAN,TPGS-804 / TPGS-840,MOTORCYCLE,Motorcycle
ELKHA,BUS,INCOMPLETE VEHICLE,Motor Home
PININFARINA,PININFARINA,PASSENGER CAR,Passenger Car
CHEV,SILVERADO 2500,INCOMPLETE VEHICLE,Motor Home
CHEVY,K3PU,INCOMPLETE VEHICLE,Motor Home
DODGE,RAMPU,TRUCK,Single Unit Short-haul Truck
GMC,1500,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
YAMAHA,YX600W,MOTORCYCLE,Motorcycle
IC BUS,PC205,BUS,Transit Bus
SUBARU,STANDARD,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
AMERICAN MOTORS,CONCORD,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Truck
INDIAN MOTORCYCLE,SPIRIT,MOTORCYCLE,Motorcycle
MOTO GUZZI,02KD,MOTORCYCLE,Motorcycle
YAMAHA,XV750,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,88CI-M/C,MOTORCYCLE,Motorcycle
KAWASAKI,VN700,MOTORCYCLE,Motorcycle
STERLING MOTOR CAR,EXN12A,PASSENGER CAR,Passenger Car
UNITED MOTORS OF AMERICA,ON ROAD MOTORCYCLE,MOTORCYCLE,Motorcycle
2000,PU,INCOMPLETE VEHICLE,Motor Home
PIERCE MANUFACTURING,PIERCE MFG,TRUCK,Single Unit Short-haul Truck
APRILIA,TUON1000,MOTORCYCLE,Motorcycle
HONDA,XR600RT,MOTORCYCLE,Motorcycle
HUSQVARNA,TE610E,MOTORCYCLE,Motorcycle
PININFARINA,AZZURRA,PASSENGER CAR,Passenger Car
SMART,BRABUS,PASSENGER CAR,Passenger Car
SOUTHERN MOTORCYCLE WORKS,SOUTHERN MOTORCYCLE WORKS,MOTORCYCLE,Motorcycle
SUZUKI,RMX450ZL,MOTORCYCLE,Motorcycle
KAWASAKI,DUAL PURPOSE,MOTORCYCLE,Motorcycle
FORD,CHAMPION,INCOMPLETE VEHICLE,Motor Home
PIAGGIO AND VESPA,VESPA 946 150,MOTORCYCLE,Motorcycle
FED,BUS,INCOMPLETE VEHICLE,Motor Home
AMERICAN IRONHORSE MOTORCYCLES,LEGENDSC,MOTORCYCLE,Motorcycle
BMW,C 400 X,MOTORCYCLE,Motorcycle
SUZUKI,RM250K,MOTORCYCLE,Motorcycle
CHEV,K130,INCOMPLETE VEHICLE,Motor Home
POWER SPORTS FACTORY DBA YAMATI MOTORCYCLES,POWER SPORTS FACTORY DBA YAMATI MOTORCYCLES,MOTORCYCLE,Motorcycle
CIXI KINGRING MOTORCYCLE CO,PED,MOTORCYCLE,Motorcycle
KTM,STREET LEGAL ENDURO,MOTORCYCLE,Motorcycle
VOLKSWAGEN,PU,TRUCK,Single Unit Short-haul Truck
BETA,480RR,MOTORCYCLE,Motorcycle
BMW,2DCV,PASSENGER CAR,Passenger Car
JOHNNY PAG MOTORCYCLES,CHOPPA,MOTORCYCLE,Motorcycle
SUZUKI,BURGMAN 200 ABS(UH200AL8),MOTORCYCLE,Motorcycle
BOSS HOSS,BHC-3ZZ4,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHPEI,MOTORCYCLE,Motorcycle
STERLING MOTOR CAR,E-XN12A,PASSENGER CAR,Passenger Car
CALIFORNIA MOTORCYCLE COMPANY (CMC),WARRIOR,MOTORCYCLE,Motorcycle
ELKC,ECII,INCOMPLETE VEHICLE,Motor Home
FORD,F150,INCOMPLETE VEHICLE,Motor Home
FOSTI,"FT50QT-29/29P, FT125/150T-29, FT500/800/1200/1500/2000DQT-29, FT3000DT-29",MOTORCYCLE,Motorcycle
NDMC,VAN,INCOMPLETE VEHICLE,Motor Home
OLDSMOBILE,OMEGA,PASSENGER CAR,Passenger Car
COLLI,SCBUS,INCOMPLETE VEHICLE,Motor Home
CROWN COACH CORPORATION,2R-40N-505,BUS,Transit Bus
KTMMEX,TRAIL200,MOTORCYCLE,Motorcycle
E-TON,E-TON AMERICA SCOOTER,MOTORCYCLE,Motorcycle
FORD,550,INCOMPLETE VEHICLE,Motor Home
GREAT DANE TRAILERS,GREAT DANE TRAILERS,TRAILER,Other Buses
KTMMEX,SPORTY,MOTORCYCLE,Motorcycle
ZACKY'S CUSTOM RODS,ZACKY'S CUSTOM RODS,MOTORCYCLE,Motorcycle
DODG,D SERIES,INCOMPLETE VEHICLE,Motor Home
HONDA,XR350,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,LT 50,MOTORCYCLE,Motorcycle
RALLY SPORT,COSWORTH,PASSENGER CAR,Passenger Car
WINNE,VANCONV,INCOMPLETE VEHICLE,Motor Home
YAMAHA,FZR400A,MOTORCYCLE,Motorcycle
CAREFREE CUSTOM CYCLES,SONORAN,MOTORCYCLE,Motorcycle
DI BLASI OF AMERICA INC.,CYC,MOTORCYCLE,Motorcycle
FLEET,35A/MH,INCOMPLETE VEHICLE,Motor Home
HONDA,CB650SC,MOTORCYCLE,Motorcycle
CHEV,EXPRESS 4500,INCOMPLETE VEHICLE,Motor Home
CHONGQING HI-BIRD MOTORCYCLE,MC,MOTORCYCLE,Motorcycle
DODG,RAMFB,INCOMPLETE VEHICLE,Motor Home
GEOR,PURSUIT M2700,INCOMPLETE VEHICLE,Motor Home
LINHAI,SCOOTER 150R,MOTORCYCLE,Motorcycle
VOLKSWAGEN,CITY JETTA,PASSENGER CAR,Passenger Car
CHEV,ELDORADO,INCOMPLETE VEHICLE,Motor Home
FOUW,MH,INCOMPLETE VEHICLE,Motor Home
WKHRS,VAN,INCOMPLETE VEHICLE,Motor Home
CHEV,MID BUS,INCOMPLETE VEHICLE,Motor Home
CHONGQING HI-BIRD MOTORCYCLE,250GT,MOTORCYCLE,Motorcycle
JIALING,MOPED,MOTORCYCLE,Motorcycle
DODG,RAMVAM,INCOMPLETE VEHICLE,Motor Home
KYMCO,PEO250,MOTORCYCLE,Motorcycle
FORD,MINI BUS,INCOMPLETE VEHICLE,Motor Home
BETA,480 RR RACE,MOTORCYCLE,Motorcycle
BMW,320S2D,PASSENGER CAR,Passenger Car
DODGE,D3PU,PASSENGER CAR,Passenger Car
PONTIAC,GRMCP,PASSENGER CAR,Passenger Car
DUCATI,M600,MOTORCYCLE,Motorcycle
HONDA,ST1100P,MOTORCYCLE,Motorcycle
BMW,R1150,MOTORCYCLE,Motorcycle
DODGE,ROYAL MINI RAM VAN,TRUCK,Single Unit Short-haul Truck
TRIUMPH,RS,MOTORCYCLE,Motorcycle
CHEV,GTM400,INCOMPLETE VEHICLE,Motor Home
DODG,CAMPER,INCOMPLETE VEHICLE,Motor Home
HONDA,VT700C,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,CENTENNIAL CHIEF,MOTORCYCLE,Motorcycle
SUBARU,STANDARD,PASSENGER CAR,Passenger Car
VOLKSWAGEN,CITY GOLF,PASSENGER CAR,Passenger Car
VOLKSWAGEN,VENTO,PASSENGER CAR,Passenger Car
YAMAHA,DT175,MOTORCYCLE,Motorcycle
YAMAHA,SH50U,MOTORCYCLE,Motorcycle
KAWASAKI,EX500-A1,MOTORCYCLE,Motorcycle
PRO-STREET FRAMEWORKS,COBRA250,MOTORCYCLE,Motorcycle
DODG,B1VAN,INCOMPLETE VEHICLE,Motor Home
FORD,ECONOLINE CARGO,INCOMPLETE VEHICLE,Motor Home
GLOBAL MOTORSPORT GROUP,RIG110CC,MOTORCYCLE,Motorcycle
PORSCHE,968 CS,PASSENGER CAR,Passenger Car
DODG,CABCHA,INCOMPLETE VEHICLE,Motor Home
ROYAL ENFIELD,BULLT50,MOTORCYCLE,Motorcycle
SMART,SMART 2D,PASSENGER CAR,Passenger Car
STERLING MOTOR CAR,MINI COOPER S,PASSENGER CAR,Passenger Car
"DI-MOND TRAILERS, INC.",S2R1000,TRAILER,Other Buses
FTWD,F550,INCOMPLETE VEHICLE,Motor Home
VOLKSWAGEN,PASSAT CC,PASSENGER CAR,Passenger Car
APRILIA,SHIVER,MOTORCYCLE,Motorcycle
"PANZER MOTORCYCLE WORKS USA, INC.",DIGGER DXF,MOTORCYCLE,Motorcycle
ROKETA,CATALINA,MOTORCYCLE,Motorcycle
UD,UD1200,INCOMPLETE VEHICLE,Motor Home
